"PlateTrue","Rep","Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","PlateWell","TruePlateWell","Strain_nice","AUC"
7,2,"74",0,1,0,0,1,0,1,0,3,"2C3","7C3","IL 74",18.2628556286984
12,3,"74",0,1,0,0,1,0,1,0,3,"2C3","12C3","IL 74",18.2369354277676
17,4,"74",0,1,0,0,1,0,1,0,3,"2C3","17C3","IL 74",20.4743656160387
2,1,"74",0,0,1,1,0,1,0,0,3,"2C4","2C4","IL 74",37.0846631407487
7,2,"74",0,0,1,1,0,1,0,0,3,"2C4","7C4","IL 74",33.6423828660824
12,3,"74",0,0,1,1,0,1,0,0,3,"2C4","12C4","IL 74",25.3416522082066
17,4,"74",0,0,1,1,0,1,0,0,3,"2C4","17C4","IL 74",28.2263611518873
2,1,"74",0,0,1,0,0,1,1,0,3,"2C5","2C5","IL 74",28.1529080329426
7,2,"74",0,0,1,0,0,1,1,0,3,"2C5","7C5","IL 74",29.5625601413093
12,3,"74",0,0,1,0,0,1,1,0,3,"2C5","12C5","IL 74",23.3709961102872
17,4,"74",0,0,1,0,0,1,1,0,3,"2C5","17C5","IL 74",26.1368731989388
2,1,"74",0,0,0,1,0,1,1,0,3,"2C6","2C6","IL 74",22.6285573348195
7,2,"74",0,0,0,1,0,1,1,0,3,"2C6","7C6","IL 74",28.8446753067436
12,3,"74",0,0,0,1,0,1,1,0,3,"2C6","12C6","IL 74",24.9805611243796
17,4,"74",0,0,0,1,0,1,1,0,3,"2C6","17C6","IL 74",28.6016617631241
2,1,"74",0,0,0,0,0,1,1,1,3,"2C7","2C7","IL 74",21.2410816135783
7,2,"74",0,0,0,0,0,1,1,1,3,"2C7","7C7","IL 74",22.0424442237845
12,3,"74",0,0,0,0,0,1,1,1,3,"2C7","12C7","IL 74",19.6932674994288
17,4,"74",0,0,0,0,0,1,1,1,3,"2C7","17C7","IL 74",22.3568613018609
2,1,"74",1,1,0,1,1,0,0,0,4,"2C8","2C8","IL 74",24.6609893862713
7,2,"74",1,1,0,1,1,0,0,0,4,"2C8","7C8","IL 74",22.3181480057013
12,3,"74",1,1,0,1,1,0,0,0,4,"2C8","12C8","IL 74",22.5131872888235
17,4,"74",1,1,0,1,1,0,0,0,4,"2C8","17C8","IL 74",23.7429153292503
2,1,"74",1,1,0,0,1,0,0,1,4,"2C9","2C9","IL 74",26.7117513748539
7,2,"74",1,1,0,0,1,0,0,1,4,"2C9","7C9","IL 74",24.7840183795504
12,3,"74",1,1,0,0,1,0,0,1,4,"2C9","12C9","IL 74",23.5482250654651
17,4,"74",1,1,0,0,1,0,0,1,4,"2C9","17C9","IL 74",28.6136393974771
2,1,"74",1,0,1,1,0,0,0,1,4,"2D10","2D10","IL 74",27.9206436573137
7,2,"74",1,0,1,1,0,0,0,1,4,"2D10","7D10","IL 74",26.1947245459416
12,3,"74",1,0,1,1,0,0,0,1,4,"2D10","12D10","IL 74",24.9859854362272
17,4,"74",1,0,1,1,0,0,0,1,4,"2D10","17D10","IL 74",28.5232981020554
2,1,"74",1,0,1,0,0,0,1,1,4,"2D11","2D11","IL 74",22.3485871023857
7,2,"74",1,0,1,0,0,0,1,1,4,"2D11","7D11","IL 74",20.7491872193025
12,3,"74",1,0,1,0,0,0,1,1,4,"2D11","12D11","IL 74",21.6593140126916
17,4,"74",1,0,1,0,0,0,1,1,4,"2D11","17D11","IL 74",25.013394620479
2,1,"74",0,1,0,1,1,0,0,0,3,"2D2","2D2","IL 74",23.9884365712021
7,2,"74",0,1,0,1,1,0,0,0,3,"2D2","7D2","IL 74",21.1489481990046
12,3,"74",0,1,0,1,1,0,0,0,3,"2D2","12D2","IL 74",23.0706991171496
17,4,"74",0,1,0,1,1,0,0,0,3,"2D2","17D2","IL 74",25.1661489593357
2,1,"74",0,1,0,0,1,0,0,1,3,"2D3","2D3","IL 74",26.6424906790767
7,2,"74",0,1,0,0,1,0,0,1,3,"2D3","7D3","IL 74",27.2059404582792
12,3,"74",0,1,0,0,1,0,0,1,3,"2D3","12D3","IL 74",25.4767094028712
17,4,"74",0,1,0,0,1,0,0,1,3,"2D3","17D3","IL 74",28.7497864424961
2,1,"74",0,0,1,1,0,0,1,0,3,"2D4","2D4","IL 74",28.7636820093807
7,2,"74",0,0,1,1,0,0,1,0,3,"2D4","7D4","IL 74",24.6286062016858
12,3,"74",0,0,1,1,0,0,1,0,3,"2D4","12D4","IL 74",23.7202532383465
17,4,"74",0,0,1,1,0,0,1,0,3,"2D4","17D4","IL 74",24.2845195869771
2,1,"74",0,0,1,0,0,1,0,1,3,"2D5","2D5","IL 74",26.7600870253009
7,2,"74",0,0,1,0,0,1,0,1,3,"2D5","7D5","IL 74",25.9153228515108
12,3,"74",0,0,1,0,0,1,0,1,3,"2D5","12D5","IL 74",25.8792633180485
17,4,"74",0,0,1,0,0,1,0,1,3,"2D5","17D5","IL 74",28.7172725133523
2,1,"74",0,0,0,1,0,1,0,1,3,"2D6","2D6","IL 74",26.7020803303812
7,2,"74",0,0,0,1,0,1,0,1,3,"2D6","7D6","IL 74",26.6466434993411
12,3,"74",0,0,0,1,0,1,0,1,3,"2D6","12D6","IL 74",24.1225545237145
17,4,"74",0,0,0,1,0,1,0,1,3,"2D6","17D6","IL 74",27.4748219645857
2,1,"74",1,1,1,1,0,0,0,0,4,"2D7","2D7","IL 74",34.4275255245971
7,2,"74",1,1,1,1,0,0,0,0,4,"2D7","7D7","IL 74",34.1014988570633
12,3,"74",1,1,1,1,0,0,0,0,4,"2D7","12D7","IL 74",27.0331776771482
17,4,"74",1,1,1,1,0,0,0,0,4,"2D7","17D7","IL 74",28.0371332949797
2,1,"74",1,1,0,1,0,1,0,0,4,"2D8","2D8","IL 74",27.6028397157312
7,2,"74",1,1,0,1,0,1,0,0,4,"2D8","7D8","IL 74",33.5519787849836
12,3,"74",1,1,0,1,0,1,0,0,4,"2D8","12D8","IL 74",33.8335906691943
17,4,"74",1,1,0,1,0,1,0,0,4,"2D8","17D8","IL 74",32.3839196907222
2,1,"74",1,1,0,0,0,1,1,0,4,"2D9","2D9","IL 74",29.3793846439984
7,2,"74",1,1,0,0,0,1,1,0,4,"2D9","7D9","IL 74",29.9432565205571
12,3,"74",1,1,0,0,0,1,1,0,4,"2D9","12D9","IL 74",24.9152217005623
17,4,"74",1,1,0,0,0,1,1,0,4,"2D9","17D9","IL 74",28.3564531020417
2,1,"74",1,0,1,0,1,1,0,0,4,"2E10","2E10","IL 74",24.2263793371665
7,2,"74",1,0,1,0,1,1,0,0,4,"2E10","7E10","IL 74",21.633307358521
12,3,"74",1,0,1,0,1,1,0,0,4,"2E10","12E10","IL 74",22.5073893796464
17,4,"74",1,0,1,0,1,1,0,0,4,"2E10","17E10","IL 74",25.0624194170064
2,1,"74",1,0,0,1,1,1,0,0,4,"2E11","2E11","IL 74",23.9617834996853
7,2,"74",1,0,0,1,1,1,0,0,4,"2E11","7E11","IL 74",22.0421167184919
12,3,"74",1,0,0,1,1,1,0,0,4,"2E11","12E11","IL 74",23.0590820013034
17,4,"74",1,0,0,1,1,1,0,0,4,"2E11","17E11","IL 74",24.720360666772
2,1,"74",0,1,0,1,0,1,0,0,3,"2E2","2E2","IL 74",33.7917051137192
7,2,"74",0,1,0,1,0,1,0,0,3,"2E2","7E2","IL 74",33.9079792580797
12,3,"74",0,1,0,1,0,1,0,0,3,"2E2","12E2","IL 74",28.9039210698211
17,4,"74",0,1,0,1,0,1,0,0,3,"2E2","17E2","IL 74",34.3111025701194
2,1,"74",0,1,0,0,0,1,1,0,3,"2E3","2E3","IL 74",29.7891041036883
7,2,"74",0,1,0,0,0,1,1,0,3,"2E3","7E3","IL 74",29.1708610900146
12,3,"74",0,1,0,0,0,1,1,0,3,"2E3","12E3","IL 74",28.4570669930522
17,4,"74",0,1,0,0,0,1,1,0,3,"2E3","17E3","IL 74",29.2368011780774
2,1,"74",0,0,1,1,0,0,0,1,3,"2E4","2E4","IL 74",28.1637516946228
7,2,"74",0,0,1,1,0,0,0,1,3,"2E4","7E4","IL 74",24.2927209619351
12,3,"74",0,0,1,1,0,0,0,1,3,"2E4","12E4","IL 74",25.7289779847809
17,4,"74",0,0,1,1,0,0,0,1,3,"2E4","17E4","IL 74",28.7505255804695
2,1,"74",0,0,1,0,0,0,1,1,3,"2E5","2E5","IL 74",22.0694877710748
7,2,"74",0,0,1,0,0,0,1,1,3,"2E5","7E5","IL 74",19.5361711512308
12,3,"74",0,0,1,0,0,0,1,1,3,"2E5","12E5","IL 74",19.7758843234353
17,4,"74",0,0,1,0,0,0,1,1,3,"2E5","17E5","IL 74",25.326235379031
2,1,"74",0,0,0,1,0,0,1,1,3,"2E6","2E6","IL 74",22.0234490283979
7,2,"74",0,0,0,1,0,0,1,1,3,"2E6","7E6","IL 74",20.5696637014765
12,3,"74",0,0,0,1,0,0,1,1,3,"2E6","12E6","IL 74",19.8236856235933
17,4,"74",0,0,0,1,0,0,1,1,3,"2E6","17E6","IL 74",23.3076152714232
2,1,"74",1,1,1,0,1,0,0,0,4,"2E7","2E7","IL 74",24.8260047353513
7,2,"74",1,1,1,0,1,0,0,0,4,"2E7","7E7","IL 74",21.1873010456428
12,3,"74",1,1,1,0,1,0,0,0,4,"2E7","12E7","IL 74",22.8797320785437
17,4,"74",1,1,1,0,1,0,0,0,4,"2E7","17E7","IL 74",25.8088949836618
2,1,"74",1,1,0,1,0,0,1,0,4,"2E8","2E8","IL 74",27.6011039236513
7,2,"74",1,1,0,1,0,0,1,0,4,"2E8","7E8","IL 74",28.1207274486156
12,3,"74",1,1,0,1,0,0,1,0,4,"2E8","12E8","IL 74",26.9032614289652
17,4,"74",1,1,0,1,0,0,1,0,4,"2E8","17E8","IL 74",28.497182573265
2,1,"74",1,1,0,0,0,1,0,1,4,"2E9","2E9","IL 74",29.0110626110908
7,2,"74",1,1,0,0,0,1,0,1,4,"2E9","7E9","IL 74",25.5117126634357
12,3,"74",1,1,0,0,0,1,0,1,4,"2E9","12E9","IL 74",28.2082052323754
17,4,"74",1,1,0,0,0,1,0,1,4,"2E9","17E9","IL 74",31.072090053745
2,1,"74",1,0,1,0,1,0,1,0,4,"2F10","2F10","IL 74",21.4510767407533
7,2,"74",1,0,1,0,1,0,1,0,4,"2F10","7F10","IL 74",18.8173311502333
12,3,"74",1,0,1,0,1,0,1,0,4,"2F10","12F10","IL 74",20.0159399836982
17,4,"74",1,0,1,0,1,0,1,0,4,"2F10","17F10","IL 74",21.3631933107934
2,1,"74",1,0,0,1,1,0,1,0,4,"2F11","2F11","IL 74",20.9000885782213
7,2,"74",1,0,0,1,1,0,1,0,4,"2F11","7F11","IL 74",19.0789194950248
12,3,"74",1,0,0,1,1,0,1,0,4,"2F11","12F11","IL 74",19.2904528779512
17,4,"74",1,0,0,1,1,0,1,0,4,"2F11","17F11","IL 74",20.6249743948413
2,1,"74",0,1,0,1,0,0,1,0,3,"2F2","2F2","IL 74",27.0271825934602
7,2,"74",0,1,0,1,0,0,1,0,3,"2F2","7F2","IL 74",28.2654467032009
12,3,"74",0,1,0,1,0,0,1,0,3,"2F2","12F2","IL 74",27.9203448190135
17,4,"74",0,1,0,1,0,0,1,0,3,"2F2","17F2","IL 74",28.1247674578453
2,1,"74",0,1,0,0,0,1,0,1,3,"2F3","2F3","IL 74",28.7834990934973
7,2,"74",0,1,0,0,0,1,0,1,3,"2F3","7F3","IL 74",27.581658601725
12,3,"74",0,1,0,0,0,1,0,1,3,"2F3","12F3","IL 74",24.6502672637906
17,4,"74",0,1,0,0,0,1,0,1,3,"2F3","17F3","IL 74",27.7371243990633
2,1,"74",0,0,1,0,1,1,0,0,3,"2F4","2F4","IL 74",23.771133249035
7,2,"74",0,0,1,0,1,1,0,0,3,"2F4","7F4","IL 74",21.4672284519327
12,3,"74",0,0,1,0,1,1,0,0,3,"2F4","12F4","IL 74",23.9453626582683
17,4,"74",0,0,1,0,1,1,0,0,3,"2F4","17F4","IL 74",25.9701650373191
2,1,"74",0,0,0,1,1,1,0,0,3,"2F5","2F5","IL 74",24.5718144671197
7,2,"74",0,0,0,1,1,1,0,0,3,"2F5","7F5","IL 74",21.1230133779307
12,3,"74",0,0,0,1,1,1,0,0,3,"2F5","12F5","IL 74",24.2421788920581
17,4,"74",0,0,0,1,1,1,0,0,3,"2F5","17F5","IL 74",25.4593286643356
2,1,"74",0,0,0,0,1,1,1,0,3,"2F6","2F6","IL 74",21.0281370801761
7,2,"74",0,0,0,0,1,1,1,0,3,"2F6","7F6","IL 74",20.2546850456942
12,3,"74",0,0,0,0,1,1,1,0,3,"2F6","12F6","IL 74",19.8572259148256
17,4,"74",0,0,0,0,1,1,1,0,3,"2F6","17F6","IL 74",21.1188947773058
2,1,"74",1,1,1,0,0,1,0,0,4,"2F7","2F7","IL 74",28.0501740937626
7,2,"74",1,1,1,0,0,1,0,0,4,"2F7","7F7","IL 74",25.7303784516182
12,3,"74",1,1,1,0,0,1,0,0,4,"2F7","12F7","IL 74",27.0266597691807
17,4,"74",1,1,1,0,0,1,0,0,4,"2F7","17F7","IL 74",27.6637467093638
2,1,"74",1,1,0,1,0,0,0,1,4,"2F8","2F8","IL 74",28.556664237695
7,2,"74",1,1,0,1,0,0,0,1,4,"2F8","7F8","IL 74",27.4891860986543
12,3,"74",1,1,0,1,0,0,0,1,4,"2F8","12F8","IL 74",25.3937084517444
17,4,"74",1,1,0,1,0,0,0,1,4,"2F8","17F8","IL 74",28.4443978146635
2,1,"74",1,1,0,0,0,0,1,1,4,"2F9","2F9","IL 74",25.4697702174919
7,2,"74",1,1,0,0,0,0,1,1,4,"2F9","7F9","IL 74",20.3490250708518
12,3,"74",1,1,0,0,0,0,1,1,4,"2F9","12F9","IL 74",22.251802951341
17,4,"74",1,1,0,0,0,0,1,1,4,"2F9","17F9","IL 74",24.0705393099126
2,1,"74",1,0,1,0,1,0,0,1,4,"2G10","2G10","IL 74",27.1753824936985
7,2,"74",1,0,1,0,1,0,0,1,4,"2G10","7G10","IL 74",26.4772305763272
12,3,"74",1,0,1,0,1,0,0,1,4,"2G10","12G10","IL 74",27.0398341247365
17,4,"74",1,0,1,0,1,0,0,1,4,"2G10","17G10","IL 74",30.3962651637724
2,1,"74",1,0,0,1,1,0,0,1,4,"2G11","2G11","IL 74",27.4534006338189
7,2,"74",1,0,0,1,1,0,0,1,4,"2G11","7G11","IL 74",26.0872660372937
12,3,"74",1,0,0,1,1,0,0,1,4,"2G11","12G11","IL 74",25.516352092593
17,4,"74",1,0,0,1,1,0,0,1,4,"2G11","17G11","IL 74",29.8244353496243
2,1,"74",0,1,0,1,0,0,0,1,3,"2G2","2G2","IL 74",29.6197590867161
7,2,"74",0,1,0,1,0,0,0,1,3,"2G2","7G2","IL 74",28.5779854852655
12,3,"74",0,1,0,1,0,0,0,1,3,"2G2","12G2","IL 74",25.5579223539312
17,4,"74",0,1,0,1,0,0,0,1,3,"2G2","17G2","IL 74",30.1758126418271
2,1,"74",0,1,0,0,0,0,1,1,3,"2G3","2G3","IL 74",27.1524632959975
7,2,"74",0,1,0,0,0,0,1,1,3,"2G3","7G3","IL 74",23.5748643132705
12,3,"74",0,1,0,0,0,0,1,1,3,"2G3","12G3","IL 74",19.2413608816659
17,4,"74",0,1,0,0,0,0,1,1,3,"2G3","17G3","IL 74",22.3069781474034
2,1,"74",0,0,1,0,1,0,1,0,3,"2G4","2G4","IL 74",21.2476043917522
7,2,"74",0,0,1,0,1,0,1,0,3,"2G4","7G4","IL 74",19.3786128203457
12,3,"74",0,0,1,0,1,0,1,0,3,"2G4","12G4","IL 74",19.540605018343
17,4,"74",0,0,1,0,1,0,1,0,3,"2G4","17G4","IL 74",22.9061744125219
2,1,"74",0,0,0,1,1,0,1,0,3,"2G5","2G5","IL 74",21.1018526242608
7,2,"74",0,0,0,1,1,0,1,0,3,"2G5","7G5","IL 74",19.6418518919901
12,3,"74",0,0,0,1,1,0,1,0,3,"2G5","12G5","IL 74",19.4191025455235
17,4,"74",0,0,0,1,1,0,1,0,3,"2G5","17G5","IL 74",21.5099425480412
2,1,"74",0,0,0,0,1,1,0,1,3,"2G6","2G6","IL 74",31.7492186302435
7,2,"74",0,0,0,0,1,1,0,1,3,"2G6","7G6","IL 74",24.0746176303396
12,3,"74",0,0,0,0,1,1,0,1,3,"2G6","12G6","IL 74",25.7180489057923
17,4,"74",0,0,0,0,1,1,0,1,3,"2G6","17G6","IL 74",29.6650065716913
2,1,"74",1,1,1,0,0,0,1,0,4,"2G7","2G7","IL 74",29.6906958458807
7,2,"74",1,1,1,0,0,0,1,0,4,"2G7","7G7","IL 74",29.6662441515184
12,3,"74",1,1,1,0,0,0,1,0,4,"2G7","12G7","IL 74",23.911777507373
17,4,"74",1,1,1,0,0,0,1,0,4,"2G7","17G7","IL 74",24.9705570974859
2,1,"74",1,1,0,0,1,1,0,0,4,"2G8","2G8","IL 74",25.5195955534252
7,2,"74",1,1,0,0,1,1,0,0,4,"2G8","7G8","IL 74",22.8606514415202
12,3,"74",1,1,0,0,1,1,0,0,4,"2G8","12G8","IL 74",22.8428961734892
17,4,"74",1,1,0,0,1,1,0,0,4,"2G8","17G8","IL 74",25.6796150220755
2,1,"74",1,0,1,1,1,0,0,0,4,"2G9","2G9","IL 74",24.7926471421974
7,2,"74",1,0,1,1,1,0,0,0,4,"2G9","7G9","IL 74",22.6757585587775
12,3,"74",1,0,1,1,1,0,0,0,4,"2G9","12G9","IL 74",22.8423460093494
17,4,"74",1,0,1,1,1,0,0,0,4,"2G9","17G9","IL 74",25.2441466330688
3,1,"74",1,1,1,0,1,0,0,1,5,"3B10","3B10","IL 74",31.1523274015573
8,2,"74",1,1,1,0,1,0,0,1,5,"3B10","8B10","IL 74",26.4918956349975
13,3,"74",1,1,1,0,1,0,0,1,5,"3B10","13B10","IL 74",25.8059492259615
18,4,"74",1,1,1,0,1,0,0,1,5,"3B10","18B10","IL 74",29.4229113309064
3,1,"74",1,1,0,1,1,0,0,1,5,"3B11","3B11","IL 74",29.5920401163158
8,2,"74",1,1,0,1,1,0,0,1,5,"3B11","8B11","IL 74",25.953279289132
13,3,"74",1,1,0,1,1,0,0,1,5,"3B11","13B11","IL 74",25.963160257825
18,4,"74",1,1,0,1,1,0,0,1,5,"3B11","18B11","IL 74",30.7360042880252
3,1,"74",1,0,0,1,0,1,1,0,4,"3B2","3B2","IL 74",23.7721211802395
8,2,"74",1,0,0,1,0,1,1,0,4,"3B2","8B2","IL 74",28.1815157493473
13,3,"74",1,0,0,1,0,1,1,0,4,"3B2","13B2","IL 74",26.4297735578981
18,4,"74",1,0,0,1,0,1,1,0,4,"3B2","18B2","IL 74",24.9597455457339
3,1,"74",1,0,0,0,0,1,1,1,4,"3B3","3B3","IL 74",24.3377363956415
8,2,"74",1,0,0,0,0,1,1,1,4,"3B3","8B3","IL 74",19.8293401161571
13,3,"74",1,0,0,0,0,1,1,1,4,"3B3","13B3","IL 74",21.7098427464441
18,4,"74",1,0,0,0,0,1,1,1,4,"3B3","18B3","IL 74",27.6809650899897
3,1,"74",0,1,1,0,1,0,1,0,4,"3B4","3B4","IL 74",26.0657838998494
8,2,"74",0,1,1,0,1,0,1,0,4,"3B4","8B4","IL 74",20.1087842311678
13,3,"74",0,1,1,0,1,0,1,0,4,"3B4","13B4","IL 74",20.7998465462914
18,4,"74",0,1,1,0,1,0,1,0,4,"3B4","18B4","IL 74",22.2844504432865
3,1,"74",0,1,0,1,1,0,1,0,4,"3B5","3B5","IL 74",21.8989303930362
8,2,"74",0,1,0,1,1,0,1,0,4,"3B5","8B5","IL 74",19.5773410501829
13,3,"74",0,1,0,1,1,0,1,0,4,"3B5","13B5","IL 74",18.8783437758396
18,4,"74",0,1,0,1,1,0,1,0,4,"3B5","18B5","IL 74",20.9715882721538
3,1,"74",0,1,0,0,1,1,0,1,4,"3B6","3B6","IL 74",30.1376779948447
8,2,"74",0,1,0,0,1,1,0,1,4,"3B6","8B6","IL 74",23.6919173160314
13,3,"74",0,1,0,0,1,1,0,1,4,"3B6","13B6","IL 74",24.3962748576665
18,4,"74",0,1,0,0,1,1,0,1,4,"3B6","18B6","IL 74",29.9087960201726
3,1,"74",0,0,1,1,0,1,1,0,4,"3B7","3B7","IL 74",29.8840877880319
8,2,"74",0,0,1,1,0,1,1,0,4,"3B7","8B7","IL 74",32.0840645742778
13,3,"74",0,0,1,1,0,1,1,0,4,"3B7","13B7","IL 74",25.2646377716585
18,4,"74",0,0,1,1,0,1,1,0,4,"3B7","18B7","IL 74",24.3093902252074
3,1,"74",0,0,1,0,0,1,1,1,4,"3B8","3B8","IL 74",23.5747856362819
8,2,"74",0,0,1,0,0,1,1,1,4,"3B8","8B8","IL 74",22.6883819948595
13,3,"74",0,0,1,0,0,1,1,1,4,"3B8","13B8","IL 74",22.3454265829655
18,4,"74",0,0,1,0,0,1,1,1,4,"3B8","18B8","IL 74",24.2541369590738
3,1,"74",1,1,1,1,1,0,0,0,5,"3B9","3B9","IL 74",25.1913310110379
8,2,"74",1,1,1,1,1,0,0,0,5,"3B9","8B9","IL 74",22.4337201168596
13,3,"74",1,1,1,1,1,0,0,0,5,"3B9","13B9","IL 74",24.0195118605159
18,4,"74",1,1,1,1,1,0,0,0,5,"3B9","18B9","IL 74",25.7340228553933
3,1,"74",1,1,1,0,0,1,1,0,5,"3C10","3C10","IL 74",30.9873300470702
8,2,"74",1,1,1,0,0,1,1,0,5,"3C10","8C10","IL 74",29.1666273956734
13,3,"74",1,1,1,0,0,1,1,0,5,"3C10","13C10","IL 74",24.8000455559864
18,4,"74",1,1,1,0,0,1,1,0,5,"3C10","18C10","IL 74",23.1869200359997
3,1,"74",1,1,0,1,0,1,1,0,5,"3C11","3C11","IL 74",31.0109394972021
8,2,"74",1,1,0,1,0,1,1,0,5,"3C11","8C11","IL 74",29.8094112749183
13,3,"74",1,1,0,1,0,1,1,0,5,"3C11","13C11","IL 74",25.8025898163212
18,4,"74",1,1,0,1,0,1,1,0,5,"3C11","18C11","IL 74",24.8465711910274
3,1,"74",1,0,0,1,0,1,0,1,4,"3C2","3C2","IL 74",26.6337510994871
8,2,"74",1,0,0,1,0,1,0,1,4,"3C2","8C2","IL 74",26.1659267241155
13,3,"74",1,0,0,1,0,1,0,1,4,"3C2","13C2","IL 74",27.338073722573
18,4,"74",1,0,0,1,0,1,0,1,4,"3C2","18C2","IL 74",28.7891162227577
3,1,"74",0,1,1,1,1,0,0,0,4,"3C3","3C3","IL 74",23.362831948204
8,2,"74",0,1,1,1,1,0,0,0,4,"3C3","8C3","IL 74",21.4303469764914
13,3,"74",0,1,1,1,1,0,0,0,4,"3C3","13C3","IL 74",22.8839822036128
18,4,"74",0,1,1,1,1,0,0,0,4,"3C3","18C3","IL 74",25.4888672925133
3,1,"74",0,1,1,0,1,0,0,1,4,"3C4","3C4","IL 74",25.9766940705633
8,2,"74",0,1,1,0,1,0,0,1,4,"3C4","8C4","IL 74",23.5385211306403
13,3,"74",0,1,1,0,1,0,0,1,4,"3C4","13C4","IL 74",25.7136819996008
18,4,"74",0,1,1,0,1,0,0,1,4,"3C4","18C4","IL 74",30.8941342973727
3,1,"74",0,1,0,1,1,0,0,1,4,"3C5","3C5","IL 74",27.8635702030708
8,2,"74",0,1,0,1,1,0,0,1,4,"3C5","8C5","IL 74",26.6635767778008
13,3,"74",0,1,0,1,1,0,0,1,4,"3C5","13C5","IL 74",25.7230389472568
18,4,"74",0,1,0,1,1,0,0,1,4,"3C5","18C5","IL 74",29.0630138428352
3,1,"74",0,1,0,0,1,0,1,1,4,"3C6","3C6","IL 74",24.3156739112437
8,2,"74",0,1,0,0,1,0,1,1,4,"3C6","8C6","IL 74",21.4148073947909
13,3,"74",0,1,0,0,1,0,1,1,4,"3C6","13C6","IL 74",21.9921479146482
18,4,"74",0,1,0,0,1,0,1,1,4,"3C6","18C6","IL 74",22.8694813866905
3,1,"74",0,0,1,1,0,1,0,1,4,"3C7","3C7","IL 74",27.0828116139417
8,2,"74",0,0,1,1,0,1,0,1,4,"3C7","8C7","IL 74",25.5946112902501
13,3,"74",0,0,1,1,0,1,0,1,4,"3C7","13C7","IL 74",23.619252544477
18,4,"74",0,0,1,1,0,1,0,1,4,"3C7","18C7","IL 74",27.6086398599304
3,1,"74",0,0,0,1,1,1,1,0,4,"3C8","3C8","IL 74",21.286678918204
8,2,"74",0,0,0,1,1,1,1,0,4,"3C8","8C8","IL 74",18.9569522867791
13,3,"74",0,0,0,1,1,1,1,0,4,"3C8","13C8","IL 74",19.7599617504515
18,4,"74",0,0,0,1,1,1,1,0,4,"3C8","18C8","IL 74",20.8495808872377
3,1,"74",1,1,1,1,0,1,0,0,5,"3C9","3C9","IL 74",34.0369632361889
8,2,"74",1,1,1,1,0,1,0,0,5,"3C9","8C9","IL 74",28.4728509894855
13,3,"74",1,1,1,1,0,1,0,0,5,"3C9","13C9","IL 74",27.1386245444023
18,4,"74",1,1,1,1,0,1,0,0,5,"3C9","18C9","IL 74",27.0025875923696
3,1,"74",1,1,1,0,0,1,0,1,5,"3D10","3D10","IL 74",28.3332360576558
8,2,"74",1,1,1,0,0,1,0,1,5,"3D10","8D10","IL 74",23.1189163150069
13,3,"74",1,1,1,0,0,1,0,1,5,"3D10","13D10","IL 74",26.3565992754188
18,4,"74",1,1,1,0,0,1,0,1,5,"3D10","18D10","IL 74",30.2500125498447
3,1,"74",1,1,0,1,0,1,0,1,5,"3D11","3D11","IL 74",29.1762163097308
8,2,"74",1,1,0,1,0,1,0,1,5,"3D11","8D11","IL 74",26.9718125292836
13,3,"74",1,1,0,1,0,1,0,1,5,"3D11","13D11","IL 74",27.3114203008938
18,4,"74",1,1,0,1,0,1,0,1,5,"3D11","18D11","IL 74",31.8804391420913
3,1,"74",1,0,0,1,0,0,1,1,4,"3D2","3D2","IL 74",24.5284647813632
8,2,"74",1,0,0,1,0,0,1,1,4,"3D2","8D2","IL 74",23.2780025019089
13,3,"74",1,0,0,1,0,0,1,1,4,"3D2","13D2","IL 74",22.5560740735639
18,4,"74",1,0,0,1,0,0,1,1,4,"3D2","18D2","IL 74",23.1255790813345
3,1,"74",0,1,1,1,0,1,0,0,4,"3D3","3D3","IL 74",33.1110635498513
8,2,"74",0,1,1,1,0,1,0,0,4,"3D3","8D3","IL 74",32.3161136747188
13,3,"74",0,1,1,1,0,1,0,0,4,"3D3","13D3","IL 74",27.3584226886403
18,4,"74",0,1,1,1,0,1,0,0,4,"3D3","18D3","IL 74",27.6061427603422
3,1,"74",0,1,1,0,0,1,1,0,4,"3D4","3D4","IL 74",31.1841912332982
8,2,"74",0,1,1,0,0,1,1,0,4,"3D4","8D4","IL 74",24.8550927780307
13,3,"74",0,1,1,0,0,1,1,0,4,"3D4","13D4","IL 74",24.5672359274163
18,4,"74",0,1,1,0,0,1,1,0,4,"3D4","18D4","IL 74",24.3925170803051
3,1,"74",0,1,0,1,0,1,1,0,4,"3D5","3D5","IL 74",29.8987851177049
8,2,"74",0,1,0,1,0,1,1,0,4,"3D5","8D5","IL 74",29.7815024601215
13,3,"74",0,1,0,1,0,1,1,0,4,"3D5","13D5","IL 74",27.6112471846247
18,4,"74",0,1,0,1,0,1,1,0,4,"3D5","18D5","IL 74",23.062804136706
3,1,"74",0,1,0,0,0,1,1,1,4,"3D6","3D6","IL 74",25.3309303613007
8,2,"74",0,1,0,0,0,1,1,1,4,"3D6","8D6","IL 74",21.8845267739102
13,3,"74",0,1,0,0,0,1,1,1,4,"3D6","13D6","IL 74",20.8562058089192
18,4,"74",0,1,0,0,0,1,1,1,4,"3D6","18D6","IL 74",23.4997063948389
